"","Model.name","Algo","Run","Dataset","Expl.var","Rand","Var.imp"
"125","AllData_RUN1_RF","RF","RUN1","AllData","Slope","rand1",0.039923
"126","AllData_RUN1_RF","RF","RUN1","AllData","Aspect","rand2",0.0312519999999999
"127","AllData_RUN1_RF","RF","RUN1","AllData","Average_GCW","rand2",0.184064
"128","AllData_RUN1_RF","RF","RUN1","AllData","Average_snow","rand2",0.716371
"129","AllData_RUN1_RF","RF","RUN1","AllData","Elevation","rand2",0.030594
"130","AllData_RUN1_RF","RF","RUN1","AllData","Slope","rand2",0.043733
"131","AllData_RUN1_RF","RF","RUN1","AllData","Aspect","rand3",0.0314410000000001
"132","AllData_RUN1_RF","RF","RUN1","AllData","Average_GCW","rand3",0.183045
"133","AllData_RUN1_RF","RF","RUN1","AllData","Average_snow","rand3",0.720982
"134","AllData_RUN1_RF","RF","RUN1","AllData","Elevation","rand3",0.03166
"135","AllData_RUN1_RF","RF","RUN1","AllData","Slope","rand3",0.038358
"136","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Aspect","rand1",0.029884
"137","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_GCW","rand1",0.286707
"138","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_snow","rand1",0.630859
"139","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Elevation","rand1",0.013764
"140","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Slope","rand1",0.00808399999999998
"141","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Aspect","rand2",0.030004
"142","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_GCW","rand2",0.282137
"143","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_snow","rand2",0.645684
"144","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Elevation","rand2",0.013364
"145","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Slope","rand2",0.00748599999999999
"146","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Aspect","rand3",0.032305
"147","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_GCW","rand3",0.292842
"148","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Average_snow","rand3",0.652631
"149","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Elevation","rand3",0.015483
"150","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","Slope","rand3",0.00769399999999998
"151","AllData_RUN2_GLM","GLM","RUN2","AllData","Aspect","rand1",0.125581
"152","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_GCW","rand1",0.389291
"153","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_snow","rand1",0.454528
"154","AllData_RUN2_GLM","GLM","RUN2","AllData","Elevation","rand1",0.019155
"155","AllData_RUN2_GLM","GLM","RUN2","AllData","Slope","rand1",0.04282
"156","AllData_RUN2_GLM","GLM","RUN2","AllData","Aspect","rand2",0.125143
"157","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_GCW","rand2",0.382786
"158","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_snow","rand2",0.44853
"159","AllData_RUN2_GLM","GLM","RUN2","AllData","Elevation","rand2",0.020154
"160","AllData_RUN2_GLM","GLM","RUN2","AllData","Slope","rand2",0.040897
"161","AllData_RUN2_GLM","GLM","RUN2","AllData","Aspect","rand3",0.125641
"162","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_GCW","rand3",0.39044
"163","AllData_RUN2_GLM","GLM","RUN2","AllData","Average_snow","rand3",0.448936
"164","AllData_RUN2_GLM","GLM","RUN2","AllData","Elevation","rand3",0.019228
"165","AllData_RUN2_GLM","GLM","RUN2","AllData","Slope","rand3",0.041517
"166","AllData_RUN2_GBM","GBM","RUN2","AllData","Aspect","rand1",0.033481
"167","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_GCW","rand1",0.41746
"168","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_snow","rand1",0.524675
"169","AllData_RUN2_GBM","GBM","RUN2","AllData","Elevation","rand1",0.011401
"170","AllData_RUN2_GBM","GBM","RUN2","AllData","Slope","rand1",0.011504
"171","AllData_RUN2_GBM","GBM","RUN2","AllData","Aspect","rand2",0.032969
"172","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_GCW","rand2",0.42041
"173","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_snow","rand2",0.510621
"174","AllData_RUN2_GBM","GBM","RUN2","AllData","Elevation","rand2",0.011516
"175","AllData_RUN2_GBM","GBM","RUN2","AllData","Slope","rand2",0.010239
"176","AllData_RUN2_GBM","GBM","RUN2","AllData","Aspect","rand3",0.034957
"177","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_GCW","rand3",0.428473
"178","AllData_RUN2_GBM","GBM","RUN2","AllData","Average_snow","rand3",0.519204
"179","AllData_RUN2_GBM","GBM","RUN2","AllData","Elevation","rand3",0.011562
"180","AllData_RUN2_GBM","GBM","RUN2","AllData","Slope","rand3",0.010844
"181","AllData_RUN2_GAM","GAM","RUN2","AllData","Aspect","rand1",0.103385
"182","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_GCW","rand1",0.419821
"183","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_snow","rand1",0.459149
"184","AllData_RUN2_GAM","GAM","RUN2","AllData","Elevation","rand1",0.093952
"185","AllData_RUN2_GAM","GAM","RUN2","AllData","Slope","rand1",0.063431
"186","AllData_RUN2_GAM","GAM","RUN2","AllData","Aspect","rand2",0.109091
"187","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_GCW","rand2",0.430503
"188","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_snow","rand2",0.454265
"189","AllData_RUN2_GAM","GAM","RUN2","AllData","Elevation","rand2",0.084558
"190","AllData_RUN2_GAM","GAM","RUN2","AllData","Slope","rand2",0.064967
"191","AllData_RUN2_GAM","GAM","RUN2","AllData","Aspect","rand3",0.104727
"192","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_GCW","rand3",0.4199
"193","AllData_RUN2_GAM","GAM","RUN2","AllData","Average_snow","rand3",0.450621
"194","AllData_RUN2_GAM","GAM","RUN2","AllData","Elevation","rand3",0.087187
"195","AllData_RUN2_GAM","GAM","RUN2","AllData","Slope","rand3",0.061223
"196","AllData_RUN2_CTA","CTA","RUN2","AllData","Aspect","rand1",0
"197","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_GCW","rand1",0.319656
"198","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_snow","rand1",0.668996
"199","AllData_RUN2_CTA","CTA","RUN2","AllData","Elevation","rand1",0
"200","AllData_RUN2_CTA","CTA","RUN2","AllData","Slope","rand1",0
"201","AllData_RUN2_CTA","CTA","RUN2","AllData","Aspect","rand2",0
"202","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_GCW","rand2",0.316
"203","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_snow","rand2",0.664686
"204","AllData_RUN2_CTA","CTA","RUN2","AllData","Elevation","rand2",0
"205","AllData_RUN2_CTA","CTA","RUN2","AllData","Slope","rand2",0
"206","AllData_RUN2_CTA","CTA","RUN2","AllData","Aspect","rand3",0
"207","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_GCW","rand3",0.316718
"208","AllData_RUN2_CTA","CTA","RUN2","AllData","Average_snow","rand3",0.656153
"209","AllData_RUN2_CTA","CTA","RUN2","AllData","Elevation","rand3",0
"210","AllData_RUN2_CTA","CTA","RUN2","AllData","Slope","rand3",0
"211","AllData_RUN2_ANN","ANN","RUN2","AllData","Aspect","rand1",0.0154570000000001
"212","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_GCW","rand1",0.386325
"213","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_snow","rand1",0.515777
"214","AllData_RUN2_ANN","ANN","RUN2","AllData","Elevation","rand1",0.060573
"215","AllData_RUN2_ANN","ANN","RUN2","AllData","Slope","rand1",0.080332
"216","AllData_RUN2_ANN","ANN","RUN2","AllData","Aspect","rand2",0.015732
"217","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_GCW","rand2",0.385337
"218","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_snow","rand2",0.51394
"219","AllData_RUN2_ANN","ANN","RUN2","AllData","Elevation","rand2",0.062959
"220","AllData_RUN2_ANN","ANN","RUN2","AllData","Slope","rand2",0.080423
"221","AllData_RUN2_ANN","ANN","RUN2","AllData","Aspect","rand3",0.01793
"222","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_GCW","rand3",0.3975
"223","AllData_RUN2_ANN","ANN","RUN2","AllData","Average_snow","rand3",0.5119
"224","AllData_RUN2_ANN","ANN","RUN2","AllData","Elevation","rand3",0.054716
"225","AllData_RUN2_ANN","ANN","RUN2","AllData","Slope","rand3",0.081149
"226","AllData_RUN2_SRE","SRE","RUN2","AllData","Aspect","rand1",0.413121
"227","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_GCW","rand1",0.042554
"228","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_snow","rand1",0.00451999999999997
"229","AllData_RUN2_SRE","SRE","RUN2","AllData","Elevation","rand1",0.302307
"230","AllData_RUN2_SRE","SRE","RUN2","AllData","Slope","rand1",0.291566
"231","AllData_RUN2_SRE","SRE","RUN2","AllData","Aspect","rand2",0.423059
"232","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_GCW","rand2",0.041822
"233","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_snow","rand2",0.00414400000000004
"234","AllData_RUN2_SRE","SRE","RUN2","AllData","Elevation","rand2",0.299821
"235","AllData_RUN2_SRE","SRE","RUN2","AllData","Slope","rand2",0.297108
"236","AllData_RUN2_SRE","SRE","RUN2","AllData","Aspect","rand3",0.413189
"237","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_GCW","rand3",0.042919
"238","AllData_RUN2_SRE","SRE","RUN2","AllData","Average_snow","rand3",0.00414400000000004
"239","AllData_RUN2_SRE","SRE","RUN2","AllData","Elevation","rand3",0.297988
"240","AllData_RUN2_SRE","SRE","RUN2","AllData","Slope","rand3",0.28992
"241","AllData_RUN2_FDA","FDA","RUN2","AllData","Aspect","rand1",0.00123200000000001
"242","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_GCW","rand1",0.125506
"243","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_snow","rand1",0.808782
"244","AllData_RUN2_FDA","FDA","RUN2","AllData","Elevation","rand1",0
"245","AllData_RUN2_FDA","FDA","RUN2","AllData","Slope","rand1",0.00434100000000004
"246","AllData_RUN2_FDA","FDA","RUN2","AllData","Aspect","rand2",0.00130399999999997
"247","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_GCW","rand2",0.12844
"248","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_snow","rand2",0.821226
"249","AllData_RUN2_FDA","FDA","RUN2","AllData","Elevation","rand2",0
"250","AllData_RUN2_FDA","FDA","RUN2","AllData","Slope","rand2",0.00384099999999998
"251","AllData_RUN2_FDA","FDA","RUN2","AllData","Aspect","rand3",0.00135399999999997
"252","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_GCW","rand3",0.130182
"253","AllData_RUN2_FDA","FDA","RUN2","AllData","Average_snow","rand3",0.818851
"254","AllData_RUN2_FDA","FDA","RUN2","AllData","Elevation","rand3",0
"255","AllData_RUN2_FDA","FDA","RUN2","AllData","Slope","rand3",0.00373999999999997
"256","AllData_RUN2_MARS","MARS","RUN2","AllData","Aspect","rand1",0.124789
"257","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_GCW","rand1",0.395644
"258","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_snow","rand1",0.505493
"259","AllData_RUN2_MARS","MARS","RUN2","AllData","Elevation","rand1",0.022586
"260","AllData_RUN2_MARS","MARS","RUN2","AllData","Slope","rand1",0.024384
"261","AllData_RUN2_MARS","MARS","RUN2","AllData","Aspect","rand2",0.126268
"262","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_GCW","rand2",0.380941
"263","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_snow","rand2",0.516971
"264","AllData_RUN2_MARS","MARS","RUN2","AllData","Elevation","rand2",0.02236
"265","AllData_RUN2_MARS","MARS","RUN2","AllData","Slope","rand2",0.024156
"266","AllData_RUN2_MARS","MARS","RUN2","AllData","Aspect","rand3",0.125902
"267","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_GCW","rand3",0.393035
"268","AllData_RUN2_MARS","MARS","RUN2","AllData","Average_snow","rand3",0.495908
"269","AllData_RUN2_MARS","MARS","RUN2","AllData","Elevation","rand3",0.022723
"270","AllData_RUN2_MARS","MARS","RUN2","AllData","Slope","rand3",0.025071
"271","AllData_RUN2_RF","RF","RUN2","AllData","Aspect","rand1",0.045478
"272","AllData_RUN2_RF","RF","RUN2","AllData","Average_GCW","rand1",0.188269
"273","AllData_RUN2_RF","RF","RUN2","AllData","Average_snow","rand1",0.704052
"274","AllData_RUN2_RF","RF","RUN2","AllData","Elevation","rand1",0.0354179999999999
"275","AllData_RUN2_RF","RF","RUN2","AllData","Slope","rand1",0.0329429999999999
"276","AllData_RUN2_RF","RF","RUN2","AllData","Aspect","rand2",0.043833
"277","AllData_RUN2_RF","RF","RUN2","AllData","Average_GCW","rand2",0.192192
"278","AllData_RUN2_RF","RF","RUN2","AllData","Average_snow","rand2",0.70129
"279","AllData_RUN2_RF","RF","RUN2","AllData","Elevation","rand2",0.032618
"280","AllData_RUN2_RF","RF","RUN2","AllData","Slope","rand2",0.033007
"281","AllData_RUN2_RF","RF","RUN2","AllData","Aspect","rand3",0.045521
"282","AllData_RUN2_RF","RF","RUN2","AllData","Average_GCW","rand3",0.180643
"283","AllData_RUN2_RF","RF","RUN2","AllData","Average_snow","rand3",0.703623
"284","AllData_RUN2_RF","RF","RUN2","AllData","Elevation","rand3",0.034541
"285","AllData_RUN2_RF","RF","RUN2","AllData","Slope","rand3",0.032967
"286","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Aspect","rand1",0.034193
"287","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_GCW","rand1",0.273819
"288","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_snow","rand1",0.663718
"289","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Elevation","rand1",0.016217
"290","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Slope","rand1",0.0122679999999999
"291","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Aspect","rand2",0.037543
"292","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_GCW","rand2",0.272942
"293","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_snow","rand2",0.682868
"294","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Elevation","rand2",0.017297
"295","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Slope","rand2",0.012227
"296","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Aspect","rand3",0.035409
"297","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_GCW","rand3",0.268854
"298","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Average_snow","rand3",0.665152
"299","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Elevation","rand3",0.017557
"300","AllData_RUN2_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN2","AllData","Slope","rand3",0.01295
"301","AllData_RUN3_GLM","GLM","RUN3","AllData","Aspect","rand1",0.122979
"302","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_GCW","rand1",0.396575
"303","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_snow","rand1",0.452963
"304","AllData_RUN3_GLM","GLM","RUN3","AllData","Elevation","rand1",0.012798
"305","AllData_RUN3_GLM","GLM","RUN3","AllData","Slope","rand1",0.023665
"306","AllData_RUN3_GLM","GLM","RUN3","AllData","Aspect","rand2",0.128853
"307","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_GCW","rand2",0.396851
"308","AllData_RUN3_GLM","GLM","RUN3","AllData","Average_snow","rand2",0.449226
