species,long_degrees,lat_degrees
mat,163.226604626313,-77.6275358519067
mat,163.056117045733,-77.6025349511475
mat,163.206689107194,-77.6272402143949
mat,163.063443321929,-77.6083757712338
mat,163.184664786932,-77.589044926021
mat,163.347875156823,-77.6228765451436
mat,163.116091102738,-77.6275903707772
mat,163.14574215769,-77.6345599036245
mat,163.334875495293,-77.6124934498625
mat,163.04951349066,-77.6520649687556
mat,163.300402025261,-77.6365233365222
mat,163.12358129374,-77.5929022278084
mat,163.224674770759,-77.6227929169178
mat,163.072903849091,-77.6410391994045
mat,163.211453739478,-77.6141173785159
mat,163.197314260967,-77.6212372115377
mat,163.00764635811,-77.6351037525151
mat,163.167946191557,-77.6383090714678
mat,163.242149826043,-77.6264873474745
mat,163.190219189162,-77.6443620873171
mat,163.213929878533,-77.619521771157
mat,163.156013326619,-77.6398271439533
mat,163.01750318631,-77.6319579590798
mat,163.150301900463,-77.6220332096909
mat,163.198513219653,-77.630385669952
mat,163.06465281368,-77.6418749743619
mat,163.302116951703,-77.5949026406146
mat,163.22646631075,-77.5894189305833
mat,163.05795101561,-77.6011303943989
mat,163.231609874876,-77.5888367124691
mat,163.311438562351,-77.6047806888843
mat,163.112030979117,-77.6461583936775
mat,163.243859043408,-77.6453812632539
mat,163.311008923171,-77.6006599227891
mat,163.26356971761,-77.6368707235702
mat,163.048143753618,-77.6083651062565
mat,163.271572611809,-77.616045053473
mat,163.196734837818,-77.5860923311016
mat,163.112280634258,-77.5937870739437
mat,163.017860099266,-77.6102265586143
mat,163.130710944157,-77.6415050869215
mat,163.176568449275,-77.6502207754304
mat,163.106635580574,-77.6386688543578
mat,163.190766211578,-77.6226284136073
mat,163.094758627764,-77.5997972502441
mat,163.083007352526,-77.6238804872724
mat,163.284555551071,-77.6187793820003
mat,163.146569359848,-77.6400415839977
mat,163.216997621025,-77.5872952408047
mat,163.174321141027,-77.6454090379312
mat,163.292925783791,-77.6114725549789
mat,163.260468331874,-77.6189964581514
mat,163.290899050422,-77.6091761764669
mat,163.032089825599,-77.6447597122131
mat,163.149609623008,-77.5984534859906
mat,163.18309943775,-77.593139429049
mat,163.01387455726,-77.6395175728574
mat,163.082384395245,-77.65067926861
mat,163.062728832156,-77.6538306778888
mat,163.169456005169,-77.5950150724842
mat,163.235939505997,-77.5899001874762
mat,163.21903795878,-77.6301900742672
mat,163.245137424875,-77.6336011896155
mat,163.058898382934,-77.6046552740741
mat,163.142394599485,-77.6425745321006
mat,163.220454209237,-77.6430759269831
mat,163.336429930096,-77.6148617356203
mat,163.331878438427,-77.5965057861786
mat,163.091289799827,-77.6048070855824
mat,163.04432771052,-77.6447132767274
mat,163.284690705193,-77.6041742778331
mat,163.065363922259,-77.6252774489767
mat,163.108546557802,-77.5956888737662
mat,163.30134409921,-77.6283081487083
mat,163.157783938888,-77.5918506765756
mat,163.173340936894,-77.6384257282396
mat,163.239621188241,-77.6091344721203
mat,163.138713155495,-77.6002460749136
mat,163.217575671065,-77.6420056721589
mat,163.136175736868,-77.6297785052628
mat,163.171204581364,-77.6312726908086
mat,163.314882098221,-77.6174820205921
mat,163.191759659958,-77.6365293158401
mat,163.089170214639,-77.5991209023177
mat,163.256279734452,-77.6145785649854
mat,163.233560192484,-77.6087426842565
mat,163.319395416788,-77.6263348525406
mat,163.106771517312,-77.5995391277428
mat,163.213630151096,-77.6484518100937
mat,163.33060701949,-77.6260009598622
mat,163.130696665193,-77.601537170668
mat,163.062511056804,-77.6108249417449
mat,163.320181390569,-77.6338080916385
mat,163.211715487281,-77.6438484717027
mat,163.111355206138,-77.6311732314117
mat,163.210380658115,-77.624952915838
mat,163.229660242438,-77.6237837257917
mat,163.078639445605,-77.5976954416062
mat,163.018993548811,-77.648302383874
mat,163.18418438028,-77.6305878831213
mat,163.275879577035,-77.6327955933928
mat,163.168222414207,-77.6290145164981
mat,163.148446633859,-77.6373784749528
mat,163.322368355923,-77.615873587321
mat,163.109993206308,-77.593656653893
mat,163.134534588204,-77.6314623042248
mat,163.235965274326,-77.6183048925468
mat,163.312676664528,-77.6150818222102
mat,163.311486546965,-77.6239621220714
mat,163.077827601302,-77.6128959952785
mat,163.301843735448,-77.6268383234496
mat,163.054582391197,-77.6463159474744
mat,163.044546179918,-77.6159949674641
mat,163.246931120501,-77.5942173961185
mat,163.34174578111,-77.6234657606279
mat,163.082617337294,-77.6495953146276
mat,163.200015524476,-77.5847153205855
mat,163.080421534762,-77.6070862871505
mat,163.19031988809,-77.5904177806797
mat,163.196792628523,-77.6226020732232
mat,163.002234595227,-77.6449405687688
mat,163.3364279228,-77.5934088329744
mat,163.125920724523,-77.6408610425848
mat,163.330221644815,-77.6315931653161
mat,163.31493420775,-77.6288719942694
mat,163.145780077607,-77.6367607907608
mat,163.331513964647,-77.6222580075477
mat,163.172059692517,-77.5967856988121
mat,163.227592660988,-77.6109707068492
mat,163.161707428824,-77.6502143743339
mat,163.037794001943,-77.6052254966566
mat,163.285493557108,-77.6152111955189
mat,163.02888852579,-77.6375749626529
mat,163.215952942672,-77.5949862682421
mat,163.327341831056,-77.624409626447
mat,163.298575098206,-77.6236045403157
mat,163.290323813903,-77.638457791041
mat,163.293802999296,-77.6199935245077
mat,163.281639571913,-77.6093595866106
mat,163.212961656257,-77.585880788711
mat,163.252614403273,-77.612114776569
mat,163.29332496108,-77.5979492623207
mat,163.247653631666,-77.5933056904508
mat,163.123377457212,-77.5960823270566
mat,163.166374061731,-77.5880757363686
mat,163.070095288477,-77.6272503301303
mat,163.297478438138,-77.6350697822863
mat,163.319917714146,-77.6049494206933
mat,163.343341235674,-77.5972531417609
mat,163.204826528123,-77.6180248217362
mat,163.301080164524,-77.610036231095
mat,163.349300482885,-77.5951972002777
mat,163.280090754115,-77.5973478952569
mat,163.151951298289,-77.6382371662462
mat,163.035328179777,-77.6503721785749
mat,163.348261170769,-77.6021902939063
mat,163.331177321818,-77.6313788748744
mat,163.163311086137,-77.6182398037128
mat,163.185810650251,-77.6219162822149
mat,163.287221235246,-77.5971046810799
mat,163.276951231115,-77.6032672784022
mat,163.177108254254,-77.6246790602611
mat,163.170269016542,-77.5897709644636
mat,163.236377695657,-77.6406984938555
mat,163.234876122664,-77.6237951333492
mat,163.2647668777,-77.6115346444066
mat,163.053333787269,-77.6392287050131
mat,163.306277115732,-77.6130511102816
mat,163.229216163734,-77.5826285324292
mat,163.266034423969,-77.6095722006991
mat,163.299892114255,-77.596974668448
mat,163.072726346516,-77.6370571438564
mat,163.266407274119,-77.6068103149129
mat,163.324549788157,-77.6257508794727
mat,163.174535832456,-77.630280143453
mat,163.271767381849,-77.6147514120907
mat,163.034261852873,-77.6433890061244
mat,163.220802161114,-77.6081013091841
mat,163.197701375691,-77.596254976659
mat,163.201616975313,-77.618528096568
mat,163.216221561769,-77.6246824070134
mat,163.229088935531,-77.6362592480693
mat,163.312268595103,-77.6158524487799
mat,163.194835438246,-77.5968964352431
mat,163.066749742063,-77.6032272270284
mat,163.296250464951,-77.5900391430796
mat,163.331029022404,-77.6161459501846
mat,163.132568409793,-77.5988392515777
mat,163.349134012801,-77.6103269441122
mat,163.287738484316,-77.6164584166158
mat,163.185071289783,-77.6278938362028
mat,163.067835715426,-77.6064371173971
mat,163.324510826205,-77.6222920608886
mat,163.115416193412,-77.6034866954162
mat,163.278377123127,-77.6060906425627
mat,163.339444463221,-77.6034216943091
mat,163.125155837424,-77.597786901163
mat,163.248016915442,-77.6379553692639
mat,163.277024661685,-77.6344323722581
mat,163.289997998762,-77.5940518638138
mat,163.118136640173,-77.6432337478103
mat,163.248324153034,-77.6295687301466
mat,163.19695056423,-77.6345151840914
mat,163.245294786315,-77.6105411093997
mat,163.056365008102,-77.6384134802664
mat,163.097555015088,-77.6020219514275
mat,163.198298629914,-77.5837446236473
mat,163.308988447803,-77.617195889409
mat,163.344446222764,-77.6045500909898
mat,163.03461606081,-77.6120850179529
mat,163.100930179749,-77.6015541687533
mat,163.079717663165,-77.612154858922
mat,163.318595686667,-77.5923427117524
mat,163.288756353901,-77.5898650664537
mat,163.25193024172,-77.6297618646764
mat,163.226375108845,-77.636865383562
mat,163.193446118776,-77.5925353048273
mat,163.140842653756,-77.5950315420988
mat,163.274473390831,-77.63821767135
mat,163.324232157118,-77.6103790587156
mat,163.24166790367,-77.6166718525659
mat,163.116908307854,-77.6495972851094
mat,163.273186318373,-77.6158977766749
mat,163.223677575637,-77.6242647891534
mat,163.314061425774,-77.6252075627649
mat,163.132797969472,-77.6013887008823
mat,163.19491850998,-77.5892097656553
mat,163.344729078589,-77.5995872581001
mat,163.123880577861,-77.6472279665085
mat,163.292371841632,-77.6124185326389
mat,163.096874629295,-77.5960854639155
mat,163.041513578575,-77.6088796021237
mat,163.163821522597,-77.5921044527108
mat,163.142575209557,-77.6463469969722
mat,163.258594503628,-77.626307269476
mat,163.332279946035,-77.6202627164915
mat,163.113167080761,-77.6460839006598
mat,163.284707061684,-77.6218532953871
mat,163.123997115345,-77.644886708743
mat,163.019757742693,-77.6115470340641
mat,163.239136812926,-77.5959649266617
mat,163.316252388113,-77.6258958018719
mat,163.308843237667,-77.6345613990011
mat,163.112530942628,-77.6021359456867
mat,163.03436776025,-77.6070901169502
mat,163.313551929383,-77.6000886542204
mat,163.13879441666,-77.593957058845
mat,163.03876869698,-77.6386904998358
mat,163.307888031452,-77.6160132295362
mat,163.307683537967,-77.6265658595763
mat,163.22484653861,-77.5928152159671
mat,163.32066953985,-77.6167552968632
mat,163.261908141229,-77.5960351364498
mat,163.210027052992,-77.5874660503737
mat,163.095375723024,-77.6554488551882
mat,163.215730124432,-77.6128755324813
mat,163.180088979359,-77.5870384092271
mat,163.237438203389,-77.5919198036699
mat,163.050559557445,-77.6275357584551
mat,163.227439009221,-77.586060487669
mat,163.203338868331,-77.5888931957181
mat,163.000046756345,-77.6072879633527
mat,163.062815541583,-77.6125006968096
mat,163.315111582999,-77.6321205005271
mat,163.078767753158,-77.6067784041559
mat,163.276955698556,-77.6177319275921
mat,163.246073810414,-77.6200408053816
mat,163.104010258517,-77.6051401962089
mat,163.058675990969,-77.6058789047848
mat,163.046666829793,-77.6355860065571
mat,163.303375405336,-77.605483185714
mat,163.313148902924,-77.6133675249967
mat,163.332606653786,-77.6279478297325
mat,163.100385332348,-77.606482438152
mat,163.02929054679,-77.6086814366439
mat,163.211819686337,-77.6145350099703
mat,163.057439524894,-77.6163296271614
mat,163.237849936748,-77.6341234233472
mat,163.282336665479,-77.6193837735389
mat,163.188677921247,-77.5919622075938
mat,163.2890479767,-77.616522114237
mat,163.144035380821,-77.633728558042
mat,163.093483143792,-77.6393855555738
mat,163.324164730552,-77.6051035309126
mat,163.080601639172,-77.6091817610767
mat,163.05671008901,-77.5999124400452
mat,163.156605927358,-77.6267930024058
mat,163.048795018102,-77.6103190257172
mat,163.237478903267,-77.6237484156742
mat,163.235354814455,-77.5905666662905
mat,163.212469757149,-77.6162091474115
mat,163.073131113634,-77.6036563634419
mat,163.164369083066,-77.6366822647808
mat,163.210751848165,-77.5865544430626
mat,163.293375629256,-77.6205895129354
mat,163.178832155114,-77.6360962289004
mat,163.220076950222,-77.6442305685776
mat,163.231194279676,-77.5895722933079
mat,163.085903068874,-77.6215631795946
mat,163.181789722065,-77.624204657978
mat,163.223049806462,-77.6245121677442
mat,163.271060548382,-77.6093741381471
mat,163.097230249058,-77.6561052284035
mat,163.30435041838,-77.6321371272544
mat,163.099377211355,-77.6303133193839
mat,163.0185024855,-77.6342250664566
mat,163.272867513615,-77.6352553524053
mat,163.239635917407,-77.6142354029087
mat,163.072729693678,-77.6142087264592
mat,163.190892584492,-77.5930356053187
mat,163.199795731474,-77.626746503724
mat,163.004659505012,-77.6385384424131
mat,163.179697616159,-77.6331577344508
mat,163.14055913405,-77.6259870322066
mat,163.135904194545,-77.6555981762569
mat,163.191227906439,-77.6343654906827
mat,163.266907040882,-77.5972347982634
mat,163.222035552181,-77.6274864492366
mat,163.218899188539,-77.6254041725054
mat,163.121727068391,-77.6487041551167
mat,163.269846735034,-77.611860439771
mat,163.033468147,-77.6476192623044
mat,163.15381973099,-77.654999216724
mat,163.084975173803,-77.6504244563737
mat,163.130562935923,-77.6308149573217
mat,163.124124320207,-77.5971622923078
mat,163.341890448889,-77.611096398076
mat,163.073667813863,-77.6099427988281
mat,163.172377981978,-77.6298701582327
mat,163.261956713948,-77.637052866107
mat,163.328433336572,-77.590058798086
mat,163.054487436646,-77.6102621506379
mat,163.295994875222,-77.6222891098477
mat,163.170027491006,-77.6343871716712
mat,163.260302026699,-77.6433145159939
mat,163.031060232426,-77.6381956304894
mat,163.220969476566,-77.6249057935801
mat,163.169447271862,-77.587922809207
mat,163.29268573243,-77.6344635828592
mat,163.245543318847,-77.6311187106152
mat,163.114124812239,-77.5999284187241
mat,163.102424386443,-77.6315937039347
mat,163.04269164183,-77.6505538462559
mat,163.160460889899,-77.5926777841463
mat,163.111174134144,-77.6070326285491
mat,163.219836097689,-77.6149185585308
mat,163.294208671318,-77.6002161043841
mat,163.224685914939,-77.6162244917155
mat,163.16583443442,-77.6191024769735
mat,163.017478107192,-77.6095292676012
mat,163.161539600303,-77.6519270214056
mat,163.083495894979,-77.6257651217019
mat,163.281831680047,-77.6160320109715
mat,163.208256162757,-77.6248924448325
mat,163.043465328848,-77.6127849830956
mat,163.068888943914,-77.6437100829505
mat,163.058858297241,-77.6331633985217
mat,163.274196284696,-77.5921347011775
mat,163.308690048723,-77.6018240575622
mat,163.32479396897,-77.6033535031849
mat,163.320243802697,-77.6127043861493
mat,163.087814689486,-77.6078953826176
mat,163.205044175174,-77.5948250953942
mat,163.067048680526,-77.604833127299
mat,163.11509780405,-77.6310881138946
mat,163.192868778542,-77.6310392452621
mat,163.315922950422,-77.613424042093
mat,163.155505592484,-77.6467119502471
mat,163.188946118947,-77.6533116919052
mat,163.19509400766,-77.6355714410944
mat,163.330171827252,-77.5972827895735
mat,163.107320855055,-77.650125354322
mat,163.172620983831,-77.6464295188605
mat,163.172595217962,-77.6496438860185
mat,163.080524216828,-77.6442582985055
mat,163.256421549872,-77.6143682808675
mat,163.334145506811,-77.6071512644914
mat,163.096806538761,-77.6064968513788
mat,163.341462499086,-77.6299659370405
mat,163.089106722232,-77.598387488803
mat,163.10395813416,-77.6045464831341
mat,163.206006772142,-77.6303177666436
mat,163.031841801727,-77.6476952708712
mat,163.338954291899,-77.6171553809514
mat,163.142738219391,-77.5962114630488
mat,163.324028754946,-77.6239016136223
mat,163.228756418489,-77.5879062690562
mat,163.235178043434,-77.5871085818658
mat,163.24182161624,-77.5918649215411
mat,163.015363206352,-77.641782878107
mat,163.122361185646,-77.5974490531073
mat,163.076184861987,-77.5994170263657
mat,163.182426309823,-77.5963566104098
mat,163.28093949253,-77.6040871062119
mat,163.003951255939,-77.6072736222223
mat,163.341515097799,-77.6045295851846
mat,163.052701438552,-77.6491879593387
mat,163.34485300071,-77.6113962703047
mat,163.240656560058,-77.6328179799468
mat,163.060607367274,-77.605626848238
mat,163.221249982956,-77.6478938421827
mat,163.283550508348,-77.6105385258468
mat,163.008762260344,-77.6368114886325
mat,163.166169119133,-77.6209527328622
mat,163.254392950264,-77.6103596806471
mat,163.288646342011,-77.5951413662931
mat,163.073976361402,-77.6516556690541
mat,163.2595543737,-77.616380280489
mat,163.155751660603,-77.6192850901292
mat,163.265134122465,-77.595775610236
mat,163.139223161673,-77.5915096705537
mat,163.233540501412,-77.6251288231359
mat,163.01040183144,-77.6450153388224
