"","Model.name","Algo","Run","Dataset","Expl.var","Rand","Var.imp"
"39","AllData_RUN1_GLM","GLM","RUN1","AllData","vwcsetzero_pr","rand2",0.149884
"40","AllData_RUN1_GLM","GLM","RUN1","AllData","water_pr","rand2",0
"41","AllData_RUN1_GLM","GLM","RUN1","AllData","aspect","rand3",0
"42","AllData_RUN1_GLM","GLM","RUN1","AllData","dem_pr","rand3",0.043614
"43","AllData_RUN1_GLM","GLM","RUN1","AllData","slope","rand3",0.018136
"44","AllData_RUN1_GLM","GLM","RUN1","AllData","snowice_pr","rand3",0.055382
"45","AllData_RUN1_GLM","GLM","RUN1","AllData","soil_pr","rand3",0.8811
"46","AllData_RUN1_GLM","GLM","RUN1","AllData","vwc_pr","rand3",0
"47","AllData_RUN1_GLM","GLM","RUN1","AllData","vwcsetzero_pr","rand3",0.155677
"48","AllData_RUN1_GLM","GLM","RUN1","AllData","water_pr","rand3",0
"49","AllData_RUN1_GBM","GBM","RUN1","AllData","aspect","rand1",0.036075
"50","AllData_RUN1_GBM","GBM","RUN1","AllData","dem_pr","rand1",0.029415
"51","AllData_RUN1_GBM","GBM","RUN1","AllData","slope","rand1",0.0260280000000001
"52","AllData_RUN1_GBM","GBM","RUN1","AllData","snowice_pr","rand1",0.00429500000000005
"53","AllData_RUN1_GBM","GBM","RUN1","AllData","soil_pr","rand1",0.817062
"54","AllData_RUN1_GBM","GBM","RUN1","AllData","vwc_pr","rand1",0.0120479999999999
"55","AllData_RUN1_GBM","GBM","RUN1","AllData","vwcsetzero_pr","rand1",0.066499
"56","AllData_RUN1_GBM","GBM","RUN1","AllData","water_pr","rand1",0.073222
"57","AllData_RUN1_GBM","GBM","RUN1","AllData","aspect","rand2",0.036362
"58","AllData_RUN1_GBM","GBM","RUN1","AllData","dem_pr","rand2",0.028153
"59","AllData_RUN1_GBM","GBM","RUN1","AllData","slope","rand2",0.029759
"60","AllData_RUN1_GBM","GBM","RUN1","AllData","snowice_pr","rand2",0.00392000000000003
"61","AllData_RUN1_GBM","GBM","RUN1","AllData","soil_pr","rand2",0.865798
"62","AllData_RUN1_GBM","GBM","RUN1","AllData","vwc_pr","rand2",0.01419
"63","AllData_RUN1_GBM","GBM","RUN1","AllData","vwcsetzero_pr","rand2",0.068213
"64","AllData_RUN1_GBM","GBM","RUN1","AllData","water_pr","rand2",0.070518
"65","AllData_RUN1_GBM","GBM","RUN1","AllData","aspect","rand3",0.0423480000000001
"66","AllData_RUN1_GBM","GBM","RUN1","AllData","dem_pr","rand3",0.034013
"67","AllData_RUN1_GBM","GBM","RUN1","AllData","slope","rand3",0.025711
"68","AllData_RUN1_GBM","GBM","RUN1","AllData","snowice_pr","rand3",0.00426499999999996
"69","AllData_RUN1_GBM","GBM","RUN1","AllData","soil_pr","rand3",0.942107
"70","AllData_RUN1_GBM","GBM","RUN1","AllData","vwc_pr","rand3",0.013764
"71","AllData_RUN1_GBM","GBM","RUN1","AllData","vwcsetzero_pr","rand3",0.073072
"72","AllData_RUN1_GBM","GBM","RUN1","AllData","water_pr","rand3",0.07786
"73","AllData_RUN1_GAM","GAM","RUN1","AllData","aspect","rand1",0.098123
"74","AllData_RUN1_GAM","GAM","RUN1","AllData","dem_pr","rand1",0.214441
"75","AllData_RUN1_GAM","GAM","RUN1","AllData","slope","rand1",0.050812
"76","AllData_RUN1_GAM","GAM","RUN1","AllData","snowice_pr","rand1",0.03379
"77","AllData_RUN1_GAM","GAM","RUN1","AllData","soil_pr","rand1",0.80756
"78","AllData_RUN1_GAM","GAM","RUN1","AllData","vwc_pr","rand1",0.129091
"79","AllData_RUN1_GAM","GAM","RUN1","AllData","vwcsetzero_pr","rand1",0.137161
"80","AllData_RUN1_GAM","GAM","RUN1","AllData","water_pr","rand1",0.150128
"81","AllData_RUN1_GAM","GAM","RUN1","AllData","aspect","rand2",0.123386
"82","AllData_RUN1_GAM","GAM","RUN1","AllData","dem_pr","rand2",0.244746
"83","AllData_RUN1_GAM","GAM","RUN1","AllData","slope","rand2",0.0618069999999999
"84","AllData_RUN1_GAM","GAM","RUN1","AllData","snowice_pr","rand2",0.035183
"85","AllData_RUN1_GAM","GAM","RUN1","AllData","soil_pr","rand2",0.772548
"86","AllData_RUN1_GAM","GAM","RUN1","AllData","vwc_pr","rand2",0.137535
"87","AllData_RUN1_GAM","GAM","RUN1","AllData","vwcsetzero_pr","rand2",0.140013
"88","AllData_RUN1_GAM","GAM","RUN1","AllData","water_pr","rand2",0.153883
"89","AllData_RUN1_GAM","GAM","RUN1","AllData","aspect","rand3",0.122354
"90","AllData_RUN1_GAM","GAM","RUN1","AllData","dem_pr","rand3",0.233133
"91","AllData_RUN1_GAM","GAM","RUN1","AllData","slope","rand3",0.055612
"92","AllData_RUN1_GAM","GAM","RUN1","AllData","snowice_pr","rand3",0.039965
"93","AllData_RUN1_GAM","GAM","RUN1","AllData","soil_pr","rand3",0.725861
"94","AllData_RUN1_GAM","GAM","RUN1","AllData","vwc_pr","rand3",0.152002
"95","AllData_RUN1_GAM","GAM","RUN1","AllData","vwcsetzero_pr","rand3",0.167172
"96","AllData_RUN1_GAM","GAM","RUN1","AllData","water_pr","rand3",0.13587
"97","AllData_RUN1_CTA","CTA","RUN1","AllData","aspect","rand1",0
"98","AllData_RUN1_CTA","CTA","RUN1","AllData","dem_pr","rand1",0
"99","AllData_RUN1_CTA","CTA","RUN1","AllData","slope","rand1",0
"100","AllData_RUN1_CTA","CTA","RUN1","AllData","snowice_pr","rand1",0
"101","AllData_RUN1_CTA","CTA","RUN1","AllData","soil_pr","rand1",0.999074
"102","AllData_RUN1_CTA","CTA","RUN1","AllData","vwc_pr","rand1",0
"103","AllData_RUN1_CTA","CTA","RUN1","AllData","vwcsetzero_pr","rand1",0
"104","AllData_RUN1_CTA","CTA","RUN1","AllData","water_pr","rand1",0
"105","AllData_RUN1_CTA","CTA","RUN1","AllData","aspect","rand2",0
"106","AllData_RUN1_CTA","CTA","RUN1","AllData","dem_pr","rand2",0
"107","AllData_RUN1_CTA","CTA","RUN1","AllData","slope","rand2",0
"108","AllData_RUN1_CTA","CTA","RUN1","AllData","snowice_pr","rand2",0
"109","AllData_RUN1_CTA","CTA","RUN1","AllData","soil_pr","rand2",1
"110","AllData_RUN1_CTA","CTA","RUN1","AllData","vwc_pr","rand2",0
"111","AllData_RUN1_CTA","CTA","RUN1","AllData","vwcsetzero_pr","rand2",0
"112","AllData_RUN1_CTA","CTA","RUN1","AllData","water_pr","rand2",0
"113","AllData_RUN1_CTA","CTA","RUN1","AllData","aspect","rand3",0
"114","AllData_RUN1_CTA","CTA","RUN1","AllData","dem_pr","rand3",0
"115","AllData_RUN1_CTA","CTA","RUN1","AllData","slope","rand3",0
"116","AllData_RUN1_CTA","CTA","RUN1","AllData","snowice_pr","rand3",0
"117","AllData_RUN1_CTA","CTA","RUN1","AllData","soil_pr","rand3",1
"118","AllData_RUN1_CTA","CTA","RUN1","AllData","vwc_pr","rand3",0
"119","AllData_RUN1_CTA","CTA","RUN1","AllData","vwcsetzero_pr","rand3",0
"120","AllData_RUN1_CTA","CTA","RUN1","AllData","water_pr","rand3",0
"121","AllData_RUN1_ANN","ANN","RUN1","AllData","aspect","rand1",0.00633399999999995
"122","AllData_RUN1_ANN","ANN","RUN1","AllData","dem_pr","rand1",0.067851
"123","AllData_RUN1_ANN","ANN","RUN1","AllData","slope","rand1",0.00247399999999998
"124","AllData_RUN1_ANN","ANN","RUN1","AllData","snowice_pr","rand1",0.034436
"125","AllData_RUN1_ANN","ANN","RUN1","AllData","soil_pr","rand1",0.9085
"126","AllData_RUN1_ANN","ANN","RUN1","AllData","vwc_pr","rand1",0.014889
"127","AllData_RUN1_ANN","ANN","RUN1","AllData","vwcsetzero_pr","rand1",0.0653
"128","AllData_RUN1_ANN","ANN","RUN1","AllData","water_pr","rand1",0.00273800000000002
"129","AllData_RUN1_ANN","ANN","RUN1","AllData","aspect","rand2",0.00507500000000005
"130","AllData_RUN1_ANN","ANN","RUN1","AllData","dem_pr","rand2",0.069611
"131","AllData_RUN1_ANN","ANN","RUN1","AllData","slope","rand2",0.00241100000000005
"132","AllData_RUN1_ANN","ANN","RUN1","AllData","snowice_pr","rand2",0.034812
"133","AllData_RUN1_ANN","ANN","RUN1","AllData","soil_pr","rand2",0.875025
"134","AllData_RUN1_ANN","ANN","RUN1","AllData","vwc_pr","rand2",0.012473
"135","AllData_RUN1_ANN","ANN","RUN1","AllData","vwcsetzero_pr","rand2",0.07743
"136","AllData_RUN1_ANN","ANN","RUN1","AllData","water_pr","rand2",0.00207199999999996
"137","AllData_RUN1_ANN","ANN","RUN1","AllData","aspect","rand3",0.00627599999999995
"138","AllData_RUN1_ANN","ANN","RUN1","AllData","dem_pr","rand3",0.066693
"139","AllData_RUN1_ANN","ANN","RUN1","AllData","slope","rand3",0.00269699999999995
"140","AllData_RUN1_ANN","ANN","RUN1","AllData","snowice_pr","rand3",0.035429
"141","AllData_RUN1_ANN","ANN","RUN1","AllData","soil_pr","rand3",0.878775
"142","AllData_RUN1_ANN","ANN","RUN1","AllData","vwc_pr","rand3",0.014388
"143","AllData_RUN1_ANN","ANN","RUN1","AllData","vwcsetzero_pr","rand3",0.054868
"144","AllData_RUN1_ANN","ANN","RUN1","AllData","water_pr","rand3",0.00228300000000004
"145","AllData_RUN1_SRE","SRE","RUN1","AllData","aspect","rand1",0.118227
"146","AllData_RUN1_SRE","SRE","RUN1","AllData","dem_pr","rand1",0.066907
"147","AllData_RUN1_SRE","SRE","RUN1","AllData","slope","rand1",0.161615
"148","AllData_RUN1_SRE","SRE","RUN1","AllData","snowice_pr","rand1",0.023627
"149","AllData_RUN1_SRE","SRE","RUN1","AllData","soil_pr","rand1",0.586476
"150","AllData_RUN1_SRE","SRE","RUN1","AllData","vwc_pr","rand1",0.165503
"151","AllData_RUN1_SRE","SRE","RUN1","AllData","vwcsetzero_pr","rand1",0.149787
"152","AllData_RUN1_SRE","SRE","RUN1","AllData","water_pr","rand1",0.015751
"153","AllData_RUN1_SRE","SRE","RUN1","AllData","aspect","rand2",0.118227
"154","AllData_RUN1_SRE","SRE","RUN1","AllData","dem_pr","rand2",0.066907
"155","AllData_RUN1_SRE","SRE","RUN1","AllData","slope","rand2",0.16558
"156","AllData_RUN1_SRE","SRE","RUN1","AllData","snowice_pr","rand2",0.015707
"157","AllData_RUN1_SRE","SRE","RUN1","AllData","soil_pr","rand2",0.590778
"158","AllData_RUN1_SRE","SRE","RUN1","AllData","vwc_pr","rand2",0.149738
"159","AllData_RUN1_SRE","SRE","RUN1","AllData","vwcsetzero_pr","rand2",0.133885
"160","AllData_RUN1_SRE","SRE","RUN1","AllData","water_pr","rand2",0.015751
"161","AllData_RUN1_SRE","SRE","RUN1","AllData","aspect","rand3",0.133987
"162","AllData_RUN1_SRE","SRE","RUN1","AllData","dem_pr","rand3",0.082651
"163","AllData_RUN1_SRE","SRE","RUN1","AllData","slope","rand3",0.169518
"164","AllData_RUN1_SRE","SRE","RUN1","AllData","snowice_pr","rand3",0.0196730000000001
"165","AllData_RUN1_SRE","SRE","RUN1","AllData","soil_pr","rand3",0.582281
"166","AllData_RUN1_SRE","SRE","RUN1","AllData","vwc_pr","rand3",0.157512
"167","AllData_RUN1_SRE","SRE","RUN1","AllData","vwcsetzero_pr","rand3",0.130054
"168","AllData_RUN1_SRE","SRE","RUN1","AllData","water_pr","rand3",0.011801
"169","AllData_RUN1_FDA","FDA","RUN1","AllData","aspect","rand1",0.05392
"170","AllData_RUN1_FDA","FDA","RUN1","AllData","dem_pr","rand1",0.044469
"171","AllData_RUN1_FDA","FDA","RUN1","AllData","slope","rand1",0
"172","AllData_RUN1_FDA","FDA","RUN1","AllData","snowice_pr","rand1",0.0529809999999999
"173","AllData_RUN1_FDA","FDA","RUN1","AllData","soil_pr","rand1",0.864402
"174","AllData_RUN1_FDA","FDA","RUN1","AllData","vwc_pr","rand1",0
"175","AllData_RUN1_FDA","FDA","RUN1","AllData","vwcsetzero_pr","rand1",0.078422
"176","AllData_RUN1_FDA","FDA","RUN1","AllData","water_pr","rand1",0.199766
"177","AllData_RUN1_FDA","FDA","RUN1","AllData","aspect","rand2",0.061006
"178","AllData_RUN1_FDA","FDA","RUN1","AllData","dem_pr","rand2",0.04075
"179","AllData_RUN1_FDA","FDA","RUN1","AllData","slope","rand2",0
"180","AllData_RUN1_FDA","FDA","RUN1","AllData","snowice_pr","rand2",0.056237
"181","AllData_RUN1_FDA","FDA","RUN1","AllData","soil_pr","rand2",0.93115
"182","AllData_RUN1_FDA","FDA","RUN1","AllData","vwc_pr","rand2",0
"183","AllData_RUN1_FDA","FDA","RUN1","AllData","vwcsetzero_pr","rand2",0.088543
"184","AllData_RUN1_FDA","FDA","RUN1","AllData","water_pr","rand2",0.229023
"185","AllData_RUN1_FDA","FDA","RUN1","AllData","aspect","rand3",0.063391
"186","AllData_RUN1_FDA","FDA","RUN1","AllData","dem_pr","rand3",0.046067
"187","AllData_RUN1_FDA","FDA","RUN1","AllData","slope","rand3",0
"188","AllData_RUN1_FDA","FDA","RUN1","AllData","snowice_pr","rand3",0.04425
"189","AllData_RUN1_FDA","FDA","RUN1","AllData","soil_pr","rand3",0.874185
"190","AllData_RUN1_FDA","FDA","RUN1","AllData","vwc_pr","rand3",0
"191","AllData_RUN1_FDA","FDA","RUN1","AllData","vwcsetzero_pr","rand3",0.084336
"192","AllData_RUN1_FDA","FDA","RUN1","AllData","water_pr","rand3",0.212843
"193","AllData_RUN1_MARS","MARS","RUN1","AllData","aspect","rand1",0.086564
"194","AllData_RUN1_MARS","MARS","RUN1","AllData","dem_pr","rand1",0.252157
"195","AllData_RUN1_MARS","MARS","RUN1","AllData","slope","rand1",0
"196","AllData_RUN1_MARS","MARS","RUN1","AllData","snowice_pr","rand1",0.042714
"197","AllData_RUN1_MARS","MARS","RUN1","AllData","soil_pr","rand1",0.770472
"198","AllData_RUN1_MARS","MARS","RUN1","AllData","vwc_pr","rand1",0
"199","AllData_RUN1_MARS","MARS","RUN1","AllData","vwcsetzero_pr","rand1",0.108562
"200","AllData_RUN1_MARS","MARS","RUN1","AllData","water_pr","rand1",0.027015
"201","AllData_RUN1_MARS","MARS","RUN1","AllData","aspect","rand2",0.082641
"202","AllData_RUN1_MARS","MARS","RUN1","AllData","dem_pr","rand2",0.305784
"203","AllData_RUN1_MARS","MARS","RUN1","AllData","slope","rand2",0
"204","AllData_RUN1_MARS","MARS","RUN1","AllData","snowice_pr","rand2",0.04277
"205","AllData_RUN1_MARS","MARS","RUN1","AllData","soil_pr","rand2",0.828398
"206","AllData_RUN1_MARS","MARS","RUN1","AllData","vwc_pr","rand2",0
"207","AllData_RUN1_MARS","MARS","RUN1","AllData","vwcsetzero_pr","rand2",0.110978
"208","AllData_RUN1_MARS","MARS","RUN1","AllData","water_pr","rand2",0.0259160000000001
"209","AllData_RUN1_MARS","MARS","RUN1","AllData","aspect","rand3",0.087748
"210","AllData_RUN1_MARS","MARS","RUN1","AllData","dem_pr","rand3",0.303074
"211","AllData_RUN1_MARS","MARS","RUN1","AllData","slope","rand3",0
"212","AllData_RUN1_MARS","MARS","RUN1","AllData","snowice_pr","rand3",0.043141
"213","AllData_RUN1_MARS","MARS","RUN1","AllData","soil_pr","rand3",0.780995
"214","AllData_RUN1_MARS","MARS","RUN1","AllData","vwc_pr","rand3",0
"215","AllData_RUN1_MARS","MARS","RUN1","AllData","vwcsetzero_pr","rand3",0.114362
"216","AllData_RUN1_MARS","MARS","RUN1","AllData","water_pr","rand3",0.024994
"217","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","aspect","rand1",0.02672
"218","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","dem_pr","rand1",0.022728
"219","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","slope","rand1",0.019176
"220","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","snowice_pr","rand1",0.01139
"221","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","soil_pr","rand1",0.979979
"222","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwc_pr","rand1",0.00304300000000002
"223","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwcsetzero_pr","rand1",0.108275
"224","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","water_pr","rand1",0.022491
"225","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","aspect","rand2",0.027982
"226","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","dem_pr","rand2",0.023312
"227","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","slope","rand2",0.018408
"228","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","snowice_pr","rand2",0.010136
"229","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","soil_pr","rand2",0.93074
"230","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwc_pr","rand2",0.00242900000000001
"231","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwcsetzero_pr","rand2",0.117424
"232","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","water_pr","rand2",0.023142
"233","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","aspect","rand3",0.029492
"234","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","dem_pr","rand3",0.024741
"235","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","slope","rand3",0.020044
"236","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","snowice_pr","rand3",0.00960300000000003
"237","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","soil_pr","rand3",1
"238","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwc_pr","rand3",0.00267200000000001
"239","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","vwcsetzero_pr","rand3",0.109312
"240","AllData_RUN1_MAXENT.Phillips.2","MAXENT.Phillips.2","RUN1","AllData","water_pr","rand3",0.0245649999999999
